ZIP Code,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,Land Area,Water Area,Latitude,Longitude
10280,10280,B5,G6350,S,297265,38397,+40.7090731,-074.0164230
10282,10282,B5,G6350,S,177847,55133,+40.7167675,-074.0155925
10301,10301,B5,G6350,S,9188313,15595,+40.6275046,-074.0943767
10302,10302,B5,G6350,S,3079121,0,+40.6307157,-074.1377294
10303,10303,B5,G6350,S,8141998,73294,+40.6298846,-074.1741296
44012,44012,B5,G6350,S,28825315,6995552,+41.4972703,-082.0174618
44017,44017,B5,G6350,S,15933176,273258,+41.3705475,-081.8617565
44021,44021,B5,G6350,S,105953797,3374119,+41.4432602,-081.1444646
23231,23231,B5,G6350,S,228706027,17850161,+37.4422038,-077.3149313
44022,44022,B5,G6350,S,78819418,1059724,+41.4462570,-081.4029718
44023,44023,B5,G6350,S,133874528,6571964,+41.3848075,-081.2857413
23233,23233,B5,G6350,S,32082591,373296,+37.6464315,-077.6242350
44024,44024,B5,G6350,S,233897912,2808366,+41.5777650,-081.1924329
44026,44026,B5,G6350,S,73701566,734195,+41.5281473,-081.3247056
44028,44028,B5,G6350,S,85984815,569444,+41.3005230,-081.9374182
23234,23234,B5,G6350,S,51310319,1530909,+37.4514229,-077.4706596
44030,44030,B5,G6350,S,153550305,9109772,+41.8966371,-080.5851785
44032,44032,B5,G6350,S,104246383,72294,+41.6692445,-080.6701102
23235,23235,B5,G6350,S,45197663,122414,+37.5145703,-077.5647584
23236,23236,B5,G6350,S,37583482,22977,+37.4758100,-077.5852849
44035,44035,B5,G6350,S,123681562,1283898,+41.3635876,-082.1381809
23237,23237,B5,G6350,S,52941041,23357,+37.4008781,-077.4490543
44039,44039,B5,G6350,S,61305626,372832,+41.3860001,-082.0247110
44040,44040,B5,G6350,S,24837431,336942,+41.5356632,-081.4107373
23238,23238,B5,G6350,S,55560550,2515586,+37.5956122,-077.6476056
60447,60447,B5,G6350,S,176638529,862416,+41.4872388,-088.3221656
35621,35621,B5,G6350,S,118744930,416684,+34.3489730,-086.7295364
35622,35622,B5,G6350,S,250474171,831849,+34.3465899,-086.8989607
60448,60448,B5,G6350,S,46992183,37161,+41.5377848,-087.8924511
60449,60449,B5,G6350,S,125852819,167099,+41.4175495,-087.7788858
35630,35630,B5,G6350,S,66458119,9256720,+34.8229799,-087.6616522
35633,35633,B5,G6350,S,541185469,35953754,+34.8751010,-087.7983711
35634,35634,B5,G6350,S,159741558,8993320,+34.9172114,-087.6094686
60450,60450,B5,G6350,S,407460050,22843694,+41.3662935,-088.4345610
60451,60451,B5,G6350,S,66368268,193001,+41.5076473,-087.9610892
35640,35640,B5,G6350,S,284513586,2863872,+34.4407081,-086.9436825
35643,35643,B5,G6350,S,208958647,43375865,+34.6725766,-087.2019310
60452,60452,B5,G6350,S,24097669,163817,+41.6066802,-087.7532989
35645,35645,B5,G6350,S,223476575,17895292,+34.9030479,-087.5009646
35646,35646,B5,G6350,S,242575915,1068659,+34.6771040,-087.5233427
35647,35647,B5,G6350,S,61105407,422151,+34.9676555,-087.1170340
60453,60453,B5,G6350,S,21901343,0,+41.7142681,-087.7528189
35648,35648,B5,G6350,S,150484006,360416,+34.9586601,-087.3878358
35649,35649,B5,G6350,S,5742336,2874251,+34.6176190,-086.8692838
60455,60455,B5,G6350,S,11279286,0,+41.7420926,-087.8086491
60456,60456,B5,G6350,S,1240338,0,+41.7312484,-087.7311338
60457,60457,B5,G6350,S,7501780,0,+41.7246640,-087.8280467
60458,60458,B5,G6350,S,7439946,126306,+41.7534009,-087.8269406
35650,35650,B5,G6350,S,548023516,3420545,+34.4472328,-087.3085933
35651,35651,B5,G6350,S,139117838,697877,+34.4698570,-087.4957018
60459,60459,B5,G6350,S,10868979,0,+41.7444315,-087.7685764
35652,35652,B5,G6350,S,216646857,30061482,+34.8467440,-087.3102083
60460,60460,B5,G6350,S,249093728,104646,+40.9985741,-088.5366005
60461,60461,B5,G6350,S,7200223,9275,+41.5221155,-087.7007330
60462,60462,B5,G6350,S,40593989,963915,+41.6251603,-087.8329314
35653,35653,B5,G6350,S,371391496,21031192,+34.5181910,-087.8719650
17355,17355,B5,G6350,S,1581215,0,+39.7598680,-076.6960194
17356,17356,B5,G6350,S,84213545,0,+39.8965844,-076.5822578
85606,85606,B5,G6350,S,331970855,39820716,+32.0425543,-109.8989826
91911,91911,B5,G6350,S,30333505,481365,+32.6081848,-117.0545120
91913,91913,B5,G6350,S,26400965,91295,+32.6200997,-116.9868995
91914,91914,B5,G6350,S,16301020,227892,+32.6743128,-116.9440330
91915,91915,B5,G6350,S,19709524,1675770,+32.6231854,-116.9490527
91916,91916,B5,G6350,S,103068315,0,+32.8879943,-116.6213491
91917,91917,B5,G6350,S,94176187,0,+32.6087850,-116.7198384
91931,91931,B5,G6350,S,37465781,0,+32.8463626,-116.5577292
85607,85607,B5,G6350,S,2162134652,3024517,+31.5205688,-109.3794227
85608,85608,B5,G6350,S,4791378,129003,+31.4569297,-109.5809273
91932,91932,B5,G6350,S,6851509,1291970,+32.5737546,-117.1208718
85609,85609,B5,G6350,S,337263855,133497,+32.0692971,-110.0969069
91934,91934,B5,G6350,S,121022303,18532,+32.6489918,-116.1525653
85610,85610,B5,G6350,S,1153282848,385429,+31.7278649,-109.7335486
85611,85611,B5,G6350,S,797778112,673591,+31.6651675,-110.5102856
91935,91935,B5,G6350,S,250235815,1397279,+32.7219182,-116.7882037
85613,85613,B5,G6350,S,121168733,48262,+31.5678236,-110.3768173
91941,91941,B5,G6350,S,20879788,28065,+32.7592661,-116.9970908
91942,91942,B5,G6350,S,15189549,3016,+32.7779992,-117.0215107
85614,85614,B5,G6350,S,351484925,60281,+31.8143006,-110.9194000
91945,91945,B5,G6350,S,10162837,0,+32.7331682,-117.0341758
91948,91948,B5,G6350,S,51184548,143662,+32.8666462,-116.4483250
85615,85615,B5,G6350,S,540009734,157065,+31.4026330,-110.2117243
85616,85616,B5,G6350,S,346624898,149383,+31.7019938,-110.3226536
85617,85617,B5,G6350,S,571345468,955462,+31.5196241,-109.7085926
85618,85618,B5,G6350,S,290957806,484409,+32.7197077,-110.5380942
85619,85619,B5,G6350,S,526474118,0,+32.4076052,-110.7331724
85620,85620,B5,G6350,S,2765050,0,+31.3372825,-109.9413252
91950,91950,B5,G6350,S,19716567,1034069,+32.6706465,-117.0946684
91962,91962,B5,G6350,S,133696209,0,+32.7183750,-116.4703870
91963,91963,B5,G6350,S,87130688,0,+32.6262309,-116.6100196
85621,85621,B5,G6350,S,731040290,1351350,+31.4982813,-111.3644260
91977,91977,B5,G6350,S,25023755,11556,+32.7262367,-116.9943176
48889,48889,B5,G6350,S,76615153,700533,+43.2850725,-084.8068996
48890,48890,B5,G6350,S,80557047,588054,+42.7668735,-084.9663630
48891,48891,B5,G6350,S,110809558,1240090,+43.3953537,-084.9115071
39739,39739,B5,G6350,S,464422686,9471540,+33.2393535,-088.5738638
48892,48892,B5,G6350,S,140629234,334217,+42.6327415,-084.1668608
39740,39740,B5,G6350,S,215349771,255620,+33.7224479,-088.3053344
39741,39741,B5,G6350,S,173204421,640808,+33.6452947,-088.8660680
48893,48893,B5,G6350,S,132911966,5788036,+43.6855430,-084.9750504
39743,39743,B5,G6350,S,179267651,500291,+33.3367587,-088.6189200
48894,48894,B5,G6350,S,74559667,96693,+42.9214964,-084.7859108
48895,48895,B5,G6350,S,215090746,1153901,+42.6889153,-084.2797843
01011,01011,B5,G6350,S,81830551,342669,+42.2901276,-072.9665164
70816,70816,B5,G6350,S,41332528,668960,+30.4318127,-091.0219667
80919,80919,B5,G6350,S,37206768,5329,+38.9282075,-104.8526262
70817,70817,B5,G6350,S,66573384,935644,+30.3751073,-090.9804200
75603,75603,B5,G6350,S,119860752,7451815,+32.4030500,-094.7111767
70818,70818,B5,G6350,S,37464429,0,+30.5425319,-091.0498945
70819,70819,B5,G6350,S,15033774,115356,+30.4722878,-091.0075833
70820,70820,B5,G6350,S,49235904,7364876,+30.3659897,-091.2030341
70836,70836,B5,G6350,S,58995,0,+30.3912476,-091.0903417
80920,80920,B5,G6350,S,32726676,0,+38.9576061,-104.7707847
71001,71001,B5,G6350,S,320716672,222261,+32.5915467,-092.8892533
71003,71003,B5,G6350,S,164189937,89314,+32.6295464,-093.0308236
80921,80921,B5,G6350,S,225235341,1933822,+39.0161973,-104.9104864
71004,71004,B5,G6350,S,104229681,3726151,+32.7487976,-093.8598115
75604,75604,B5,G6350,S,121758799,964405,+32.5091643,-094.8244160
80922,80922,B5,G6350,S,15498203,0,+38.8906536,-104.7005978
71006,71006,B5,G6350,S,530649653,21341808,+32.7226715,-093.6303825
71007,71007,B5,G6350,S,47829502,478319,+32.3625271,-094.0067505
71008,71008,B5,G6350,S,391348210,455885,+32.3471229,-092.9686505
75605,75605,B5,G6350,S,205089426,530155,+32.5822428,-094.7255294
80923,80923,B5,G6350,S,17706474,0,+38.9268912,-104.7148142
80924,80924,B5,G6350,S,14123893,15049,+38.9677114,-104.7212191
71016,71016,B5,G6350,S,322796996,5075048,+32.2244407,-093.1163138
80925,80925,B5,G6350,S,61202091,38065,+38.7578208,-104.6558638
75630,75630,B5,G6350,S,234254998,27231211,+32.8675547,-094.5494879
80926,80926,B5,G6350,S,167420625,6609,+38.6347192,-104.9029724
71018,71018,B5,G6350,S,218777935,1107706,+32.8237192,-093.4267058
80927,80927,B5,G6350,S,11338213,0,+38.9286028,-104.6580130
75631,75631,B5,G6350,S,303099889,3158819,+32.2493183,-094.4532201
80928,80928,B5,G6350,S,851544779,134015,+38.6304011,-104.4016371
80929,80929,B5,G6350,S,56183877,0,+38.8247103,-104.6269670
80930,80930,B5,G6350,S,94214892,0,+38.8142293,-104.5024777
40404,40404,B5,G6350,S,328153,0,+37.5734714,-084.2908584
40409,40409,B5,G6350,S,113592030,464838,+37.3691577,-084.4349080
60104,60104,B5,G6350,S,6096883,0,+41.8828437,-087.8764303
40419,40419,B5,G6350,S,238661983,1187262,+37.4515735,-084.4944251
60106,60106,B5,G6350,S,23306908,226280,+41.9597007,-087.9418346
60107,60107,B5,G6350,S,20651635,86802,+42.0205861,-088.1777706
40422,40422,B5,G6350,S,297691743,5242037,+37.6409970,-084.7972748
40434,40434,B5,G6350,S,143603,1380,+37.3941616,-083.9408215
60108,60108,B5,G6350,S,18743040,799550,+41.9500216,-088.0918650
40437,40437,B5,G6350,S,313750404,1010155,+37.4355847,-084.8701304
60109,60109,B5,G6350,S,7433013,0,+42.0498068,-088.5459183
40440,40440,B5,G6350,S,23777357,102557,+37.5859162,-084.8200243
40442,40442,B5,G6350,S,63648590,118258,+37.3376655,-084.7510244
60110,60110,B5,G6350,S,23052549,584558,+42.1141794,-088.2930360
60111,60111,B5,G6350,S,52842711,193531,+42.0094971,-088.8053583
60112,60112,B5,G6350,S,9574774,5454,+41.9247973,-088.6901864
29667,29667,B5,G6350,S,1357540,0,+34.7647924,-082.7566899
29669,29669,B5,G6350,S,162249521,1734478,+34.6387036,-082.4125423
29670,29670,B5,G6350,S,142933182,802824,+34.6439786,-082.7232371
29671,29671,B5,G6350,S,331040466,1741800,+34.9347764,-082.7286908
29672,29672,B5,G6350,S,100486892,35531045,+34.7512775,-082.9342850
29673,29673,B5,G6350,S,181184578,1884505,+34.7158643,-082.4555195
29676,29676,B5,G6350,S,189006416,35305043,+34.9536664,-082.9849556
29678,29678,B5,G6350,S,204843581,19547526,+34.6344697,-082.9373006
29680,29680,B5,G6350,S,80418251,955592,+34.6851224,-082.2888109
29681,29681,B5,G6350,S,107094698,665823,+34.7676794,-082.2250031
29682,29682,B5,G6350,S,69034162,12077183,+34.8361908,-082.8533975
29683,29683,B5,G6350,S,202830,0,+35.0299993,-082.4941727
29684,29684,B5,G6350,S,145502932,11295967,+34.3794319,-082.7187035
29685,29685,B5,G6350,S,223240094,16903768,+34.9912378,-082.8422984
29686,29686,B5,G6350,S,79308390,1023001,+34.9582045,-083.0530878
29687,29687,B5,G6350,S,121657009,2431738,+34.9866360,-082.3274515
29689,29689,B5,G6350,S,92171765,31761558,+34.5342534,-082.8683422
29690,29690,B5,G6350,S,274218446,4241321,+35.0598056,-082.4171981
29691,29691,B5,G6350,S,177579835,914308,+34.7834651,-083.0836584
29692,29692,B5,G6350,S,125151401,1793272,+34.4118050,-082.2194681
29693,29693,B5,G6350,S,431043018,13552192,+34.6417515,-083.1545961
29696,29696,B5,G6350,S,60283381,3248645,+34.7730132,-083.0040685
29697,29697,B5,G6350,S,99612816,1169331,+34.6255926,-082.5486390
29702,29702,B5,G6350,S,256829554,2762075,+35.1160676,-081.4730729
29704,29704,B5,G6350,S,69994898,2026374,+34.8321196,-080.9097918
29706,29706,B5,G6350,S,705091946,4166920,+34.7155584,-081.2345300
29707,29707,B5,G6350,S,82220110,290454,+34.9743083,-080.8623512
29708,29708,B5,G6350,S,49567575,3062459,+35.0482270,-080.9866588
29709,29709,B5,G6350,S,252886035,1099928,+34.7201669,-080.0984570
29710,29710,B5,G6350,S,294038707,11516913,+35.1062843,-081.2214708
29712,29712,B5,G6350,S,72269889,94159,+34.7979662,-080.9755308
29714,29714,B5,G6350,S,84650912,3230107,+34.7122386,-080.9153131
29715,29715,B5,G6350,S,87682938,2401663,+35.0113419,-080.9271331
29717,29717,B5,G6350,S,99179099,1090388,+34.9507298,-081.4488546
29718,29718,B5,G6350,S,303617882,1515800,+34.6241632,-080.3312951
44118,44118,B5,G6350,S,18422731,46953,+41.5023367,-081.5565708
37909,37909,B5,G6350,S,18113948,0,+35.9475660,-084.0214143
62427,62427,B5,G6350,S,230029860,983384,+38.8731275,-087.6498645
80861,80861,B5,G6350,S,649830152,38890,+39.3318607,-102.7218308
80862,80862,B5,G6350,S,356006006,1236283,+38.8679682,-103.0540458
70763,70763,B5,G6350,S,30816010,520701,+30.0448623,-090.7418763
75482,75482,B5,G6350,S,809118088,49347856,+33.1679680,-095.6082237
75486,75486,B5,G6350,S,270517231,7099455,+33.7452355,-095.7443267
75487,75487,B5,G6350,S,263403579,3516574,+33.3348507,-095.1614996
75488,75488,B5,G6350,S,303044116,4072016,+33.7787671,-095.9967780
75489,75489,B5,G6350,S,3137818,0,+33.5192513,-096.4843226
80863,80863,B5,G6350,S,320673966,1734840,+39.0199917,-105.1135881
75490,75490,B5,G6350,S,75874783,200715,+33.4380308,-096.3082803
70764,70764,B5,G6350,S,407890042,25921700,+30.2168660,-091.2827776
80864,80864,B5,G6350,S,644193547,0,+38.6976664,-104.1867385
80902,80902,B5,G6350,S,37146125,30971,+38.7258918,-104.8096882
75491,75491,B5,G6350,S,248058219,720970,+33.4863236,-096.3959301
75492,75492,B5,G6350,S,110827440,130382,+33.5843724,-095.9935444
75493,75493,B5,G6350,S,13979393,1701131,+33.1460150,-095.1079522
70767,70767,B5,G6350,S,372931591,16814249,+30.4811282,-091.3307120
56054,56054,B5,G6350,S,153990103,0,+44.4352328,-094.3737575
56055,56055,B5,G6350,S,306341778,8152043,+44.1284774,-094.2352827
56056,56056,B5,G6350,S,2669652,0,+44.0727033,-094.5795691
56057,56057,B5,G6350,S,224839895,6090557,+44.3907049,-093.7105830
56058,56058,B5,G6350,S,333963554,3490212,+44.4418605,-093.9140288
30530,30530,B5,G6350,S,202717306,1837118,+34.2229212,-083.3937989
30531,30531,B5,G6350,S,99411459,766142,+34.5126019,-083.5922060
30533,30533,B5,G6350,S,566967412,2965611,+34.5634784,-084.0200532
30534,30534,B5,G6350,S,593130373,11827035,+34.4311001,-084.1443287
30535,30535,B5,G6350,S,75064619,1338575,+34.5736554,-083.5747691
30536,30536,B5,G6350,S,399519643,368939,+34.6520019,-084.3594424
30537,30537,B5,G6350,S,52370190,202009,+34.9761255,-083.3201994
30538,30538,B5,G6350,S,65945061,668302,+34.5009860,-083.2638436
30540,30540,B5,G6350,S,508470774,11703701,+34.7281269,-084.5435284
30541,30541,B5,G6350,S,182214514,0,+34.9129068,-084.5391030
30542,30542,B5,G6350,S,109471254,19692882,+34.1798473,-083.9100807
30543,30543,B5,G6350,S,97749871,442827,+34.2904631,-083.6495355
30545,30545,B5,G6350,S,102755505,132078,+34.7623182,-083.7621184
30546,30546,B5,G6350,S,349962231,13326687,+34.8987955,-083.6965850
30547,30547,B5,G6350,S,135837987,492387,+34.3620214,-083.4556167
30548,30548,B5,G6350,S,100089916,921642,+34.0910636,-083.7670426
30549,30549,B5,G6350,S,283252186,2964153,+34.1079588,-083.5774784
30552,30552,B5,G6350,S,141198116,5068751,+34.7708573,-083.4437242
30553,30553,B5,G6350,S,153574188,13462744,+34.4437690,-083.0841371
30554,30554,B5,G6350,S,189045541,2586103,+34.3980875,-083.6619052
30555,30555,B5,G6350,S,34179274,103452,+34.9712174,-084.4363422
30557,30557,B5,G6350,S,144405190,6492314,+34.4797519,-083.1849048
30558,30558,B5,G6350,S,153074271,2134764,+34.2725396,-083.5626878
30559,30559,B5,G6350,S,128265517,651507,+34.9578604,-084.2743349
30560,30560,B5,G6350,S,188696527,6614222,+34.8767711,-084.2047057
30562,30562,B5,G6350,S,7702466,28208,+34.9214793,-083.3810977
30563,30563,B5,G6350,S,90023558,744849,+34.5678650,-083.4548973
30564,30564,B5,G6350,S,80040755,1276766,+34.4710464,-083.8870737
30565,30565,B5,G6350,S,88202914,910289,+34.0862045,-083.4114823
30566,30566,B5,G6350,S,24103237,1484557,+34.2362125,-083.8952096
30567,30567,B5,G6350,S,81048477,683892,+34.1807980,-083.6765538
30568,30568,B5,G6350,S,74929489,212514,+34.9594830,-083.4327924
30571,30571,B5,G6350,S,145577300,999059,+34.7075231,-083.6940139
30572,30572,B5,G6350,S,276159342,525302,+34.7357928,-084.0725071
15110,15110,B5,G6350,S,4708763,563601,+40.3734609,-079.8501617
15112,15112,B5,G6350,S,2165444,0,+40.4044837,-079.8377061
15116,15116,B5,G6350,S,20903021,0,+40.5517940,-079.9406810
15120,15120,B5,G6350,S,12103810,728758,+40.3958724,-079.9075109
15122,15122,B5,G6350,S,32639540,535254,+40.3612065,-079.8956408
15126,15126,B5,G6350,S,57664900,0,+40.4624816,-080.2844426
15129,15129,B5,G6350,S,20860924,0,+40.2932499,-079.9960359
15131,15131,B5,G6350,S,18875292,124920,+40.3387909,-079.7960707
15132,15132,B5,G6350,S,14621879,1164057,+40.3397669,-079.8427825
15133,15133,B5,G6350,S,7712477,166819,+40.3267046,-079.8668054
15135,15135,B5,G6350,S,10879957,288218,+40.3108358,-079.8128930
15136,15136,B5,G6350,S,28807875,978366,+40.4634744,-080.1066943
15137,15137,B5,G6350,S,20034320,428835,+40.3757362,-079.8087654
15139,15139,B5,G6350,S,4987707,588359,+40.5228229,-079.8362549
54934,54934,B5,G6350,S,869623,3392,+44.0029687,-088.8392646
54935,54935,B5,G6350,S,40826421,2364139,+43.7736600,-088.4367822
54937,54937,B5,G6350,S,295738448,2061009,+43.8284186,-088.5137876
54940,54940,B5,G6350,S,225015938,6704401,+44.2203699,-088.8425610
54941,54941,B5,G6350,S,83931634,32472021,+43.8447028,-088.9928817
54942,54942,B5,G6350,S,53456653,41622,+44.2941085,-088.5473623
54943,54943,B5,G6350,S,317703483,1713220,+44.1328138,-089.5904104
54944,54944,B5,G6350,S,175455302,1870999,+44.3246865,-088.6269570
54945,54945,B5,G6350,S,272034447,3909518,+44.5686364,-089.1368258
54946,54946,B5,G6350,S,18110,0,+44.3366046,-089.1444000
54947,54947,B5,G6350,S,120407598,1013850,+44.2035945,-088.6987491
54948,54948,B5,G6350,S,36682594,9311,+44.7806283,-088.8728447
54949,54949,B5,G6350,S,163842401,2590158,+44.4839884,-088.9154846
54950,54950,B5,G6350,S,215510743,2398797,+44.6572152,-088.9180837
54952,54952,B5,G6350,S,72861867,1002542,+44.2010397,-088.3294835
54956,54956,B5,G6350,S,158852096,1710826,+44.1823366,-088.5276468
54960,54960,B5,G6350,S,271369385,4184045,+43.9419078,-089.2190666
54962,54962,B5,G6350,S,122669563,1641471,+44.4861880,-089.0309710
34946,34946,B5,G6350,S,37882854,7241654,+27.5032942,-080.3604803
34947,34947,B5,G6350,S,24943767,80691,+27.4537780,-080.3737317
02134,02134,B5,G6350,S,3435164,133571,+42.3580164,-071.1286084
02135,02135,B5,G6350,S,6822277,569050,+42.3496885,-071.1539638
02136,02136,B5,G6350,S,11890071,283909,+42.2550833,-071.1292203
02138,02138,B5,G6350,S,7097658,810982,+42.3796372,-071.1351523
76059,76059,B5,G6350,S,7112347,36597,+32.3925876,-097.3275399
76060,76060,B5,G6350,S,19161178,77765,+32.6396485,-097.2174763
76061,76061,B5,G6350,S,3909173,0,+32.5039878,-097.1883887
76063,76063,B5,G6350,S,134187007,529915,+32.5707396,-097.1448372
76064,76064,B5,G6350,S,77355910,1067103,+32.3023672,-097.0372190
76065,76065,B5,G6350,S,254611616,3265459,+32.4694363,-096.9906701
76066,76066,B5,G6350,S,222921726,3637688,+32.7044558,-097.9931485
76067,76067,B5,G6350,S,451729715,6064668,+32.7997409,-098.1269324
76070,76070,B5,G6350,S,92847184,2764843,+32.2661421,-097.6551417
76071,76071,B5,G6350,S,19544444,1098332,+33.0008701,-097.4444836
76073,76073,B5,G6350,S,218076857,413378,+33.0988555,-097.7235462
76077,76077,B5,G6350,S,18930668,734537,+32.2782609,-097.6915390
76078,76078,B5,G6350,S,174092328,544885,+33.0933651,-097.4627925
76082,76082,B5,G6350,S,260353665,407054,+32.9700435,-097.7337479
76084,76084,B5,G6350,S,131588887,758154,+32.4263219,-097.0903280
76085,76085,B5,G6350,S,165385430,533004,+32.8611156,-097.6921652
76086,76086,B5,G6350,S,38066513,48087,+32.7549637,-097.7910849
76087,76087,B5,G6350,S,482856476,10027970,+32.6826065,-097.7825557
76088,76088,B5,G6350,S,410199380,2587929,+32.8506850,-097.9028554
76092,76092,B5,G6350,S,58400395,7901877,+32.9598733,-097.1484333
76093,76093,B5,G6350,S,95916085,764363,+32.2104964,-097.3925713
76102,76102,B5,G6350,S,11174815,505935,+32.7591042,-097.3297558
76103,76103,B5,G6350,S,14126194,86527,+32.7489472,-097.2726376
76104,76104,B5,G6350,S,15180171,0,+32.7286895,-097.3178096
76105,76105,B5,G6350,S,14428860,0,+32.7240465,-097.2694323
76106,76106,B5,G6350,S,37678413,123007,+32.8166383,-097.3596053
76107,76107,B5,G6350,S,27836200,337292,+32.7420578,-097.3817300
76108,76108,B5,G6350,S,120935243,610042,+32.7879285,-097.5233083
